Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2022-03-13 05:53:22.578204,226102,662,exit_drink,Left,Right
2022-03-13 05:53:24.074014,*,,BB3,Left,Right
2022-03-13 05:53:25.000287,,921,drink,Left,Right
2022-03-13 05:53:40.036641,0.0,,Run_log_BB2,Left,Right
2022-03-13 05:53:40.042792,223212,921,exit_drink,Left,Right
2022-03-13 05:53:43.015274,*,,BB3,Left,Right
2022-03-13 05:53:43.842195,,821,drink,Left,Right
2022-03-13 05:53:54.189622,0.0,,Run_log_BB2,Left,Right
2022-03-13 05:53:54.195078,223952,821,exit_drink,Left,Right
2022-03-13 05:53:56.119903,*,,BB3,Left,Right
2022-03-13 05:53:56.998651,,874,drink,Left,Right
2022-03-13 05:54:11.621860,0.0,,Run_log_BB2,Left,Right
2022-03-13 05:54:11.627417,219765,874,exit_drink,Left,Right
2022-03-13 05:54:13.597428,*,,BB3,Left,Right
2022-03-13 05:54:14.601693,,999,drink,Left,Right
2022-03-13 05:54:25.577810,0.0,,Run_log_BB2,Left,Right
2022-03-13 05:54:25.584010,241824,999,exit_drink,Left,Right
2022-03-13 05:54:27.115573,*,,BB3,Left,Right
2022-03-13 05:54:27.994074,,872,drink,Left,Right
2022-03-13 05:54:38.316235,0.0,,Run_log_BB2,Left,Right
2022-03-13 05:54:38.321747,212881,872,exit_drink,Left,Right
2022-03-13 05:54:39.824409,*,,BB3,Left,Right
2022-03-13 05:54:40.706503,,876,drink,Left,Right
2022-03-13 05:54:50.192553,0.0,,Run_log_BB2,Left,Right
2022-03-13 05:54:50.198687,186174,876,exit_drink,Left,Right
2022-03-13 05:54:51.872891,*,,BB3,Left,Right
2022-03-13 05:54:52.850396,,971,drink,Left,Right
2022-03-13 05:55:25.334338,0.0,,Run_log_BB2,Left,Right
2022-03-13 05:55:25.339838,224999,971,exit_drink,Left,Right
2022-03-13 05:55:35.962393,*,,BB4,Left,Right
2022-03-13 05:55:37.279742,,1.3107,Food_retrieval,Left,Right
2022-03-13 05:56:07.154968,0.0,,Food_log_BB2,Left,Right
2022-03-13 05:56:08.815697,*,,BB3,Left,Right
2022-03-13 05:56:09.563452,,742,drink,Left,Right
2022-03-13 05:56:19.258247,0.0,,Run_log_BB2,Left,Right
2022-03-13 05:56:19.263656,161475,742,exit_drink,Left,Right
2022-03-13 05:56:28.807067,-,,END,Left,Right
2022-03-13 05:59:33.679126,+,,START,Left,Right
2022-03-13 05:59:36.832575,*,,BB2,Left,Right
2022-03-13 05:59:37.835192,*,,BB3,Left,Right
2022-03-13 05:59:38.682581,,843,drink,Left,Right
2022-03-13 05:59:48.778215,0.0,,Run_log_BB2,Left,Right
2022-03-13 05:59:48.783904,198383,843,exit_drink,Left,Right
2022-03-13 05:59:50.454626,*,,BB3,Left,Right
2022-03-13 05:59:51.251510,,791,drink,Left,Right
2022-03-13 06:00:19.657642,0.0,,Run_log_BB2,Left,Right
2022-03-13 06:00:19.663109,211650,791,exit_drink,Left,Right
2022-03-13 06:00:21.176129,*,,BB3,Left,Right
2022-03-13 06:00:22.146289,,965,drink,Left,Right
2022-03-13 06:00:37.859315,0.0,,Run_log_BB2,Left,Right
2022-03-13 06:00:37.864933,204008,965,exit_drink,Left,Right
2022-03-13 06:00:39.569941,*,,BB4,Left,Right
2022-03-13 06:00:44.363551,,4.7873,Food_retrieval,Left,Right
2022-03-13 06:02:46.269737,0.0,,Food_log_BB2,Left,Right
2022-03-13 06:03:03.506515,*,,BB3,Left,Right
2022-03-13 06:03:04.351195,,839,drink,Left,Right
2022-03-13 06:03:25.310465,0.0222,,Run_log_BB2,Left,Right
2022-03-13 06:03:25.315982,212424,839,exit_drink,Left,Right
2022-03-13 06:03:29.873905,*,,BB3,Left,Right
2022-03-13 06:03:30.690219,,811,drink,Left,Right
2022-03-13 06:03:44.271182,0.0,,Run_log_BB2,Left,Right
2022-03-13 06:03:44.277327,224261,811,exit_drink,Left,Right
2022-03-13 06:03:45.995020,-,,END,Left,Right
2022-03-13 11:08:41.632656,[''],"['C21spont cage2 quad with previous start 11:37 lights 2132/0932, lick thresh 300, 120s wheel access 0.1s water is 10ul 1 pellet participants 38723977393 ,38723977500, 38723977309']",end session,['11:15'],
2022-03-13 11:29:31.930044,120,0.1,begin session,Left,Right
2022-03-13 11:42:58.876278,+,,START,Left,Right
2022-03-13 11:43:01.855280,*,,BB2,Left,Right
2022-03-13 11:43:03.314396,*,,BB4,Left,Right
2022-03-13 11:43:04.557820,,1.2361,Food_retrieval,Left,Right
2022-03-13 11:43:22.344093,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:43:25.606161,*,,BB4,Left,Right
2022-03-13 11:43:27.255111,,1.6393,Food_retrieval,Left,Right
2022-03-13 11:43:37.380804,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:43:39.119613,*,,BB4,Left,Right
2022-03-13 11:43:40.647398,,1.516,Food_retrieval,Left,Right
2022-03-13 11:43:48.349787,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:43:50.952630,*,,BB4,Left,Right
2022-03-13 11:43:52.080258,,1.121,Food_retrieval,Left,Right
2022-03-13 11:44:00.183876,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:44:01.828909,*,,BB4,Left,Right
2022-03-13 11:44:02.812645,,0.9775,Food_retrieval,Left,Right
2022-03-13 11:44:10.950248,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:44:12.610762,*,,BB4,Left,Right
2022-03-13 11:44:13.938546,,1.3216,Food_retrieval,Left,Right
2022-03-13 11:44:23.129423,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:44:24.868352,*,,BB4,Left,Right
2022-03-13 11:44:26.007520,,1.1323,Food_retrieval,Left,Right
2022-03-13 11:44:34.208250,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:44:35.743079,*,,BB3,Left,Right
2022-03-13 11:44:38.614397,,2865,drink,Left,Right
2022-03-13 11:45:15.150695,0.1778,,Run_log_BB2,Left,Right
2022-03-13 11:45:15.157069,183320,2865,exit_drink,Left,Right
2022-03-13 11:45:17.298882,*,,BB3,Left,Right
2022-03-13 11:45:17.987377,,683,drink,Left,Right
2022-03-13 11:45:28.716988,0.0,,Run_log_BB2,Left,Right
2022-03-13 11:45:28.722671,219556,683,exit_drink,Left,Right
2022-03-13 11:45:32.931810,*,,BB3,Left,Right
2022-03-13 11:45:33.702277,,765,drink,Left,Right
2022-03-13 11:45:54.760359,0.0,,Run_log_BB2,Left,Right
2022-03-13 11:45:54.766140,203117,765,exit_drink,Left,Right
2022-03-13 11:45:59.734351,*,,BB3,Left,Right
2022-03-13 11:46:00.424263,,684,drink,Left,Right
2022-03-13 11:46:10.650527,0.0,,Run_log_BB2,Left,Right
2022-03-13 11:46:10.656249,190531,684,exit_drink,Left,Right
2022-03-13 11:46:12.760402,*,,BB4,Left,Right
2022-03-13 11:46:15.339757,,2.5732,Food_retrieval,Left,Right
2022-03-13 11:47:17.882631,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:47:25.047665,*,,BB4,Left,Right
2022-03-13 11:47:27.139926,,2.0861,Food_retrieval,Left,Right
2022-03-13 11:48:11.746963,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:48:13.490637,*,,BB4,Left,Right
2022-03-13 11:48:15.215368,,1.7183,Food_retrieval,Left,Right
2022-03-13 11:48:44.596902,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:48:46.292169,*,,BB4,Left,Right
2022-03-13 11:48:47.297057,,0.998,Food_retrieval,Left,Right
2022-03-13 11:48:57.782751,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:48:59.446867,*,,BB4,Left,Right
2022-03-13 11:49:00.485981,,1.033,Food_retrieval,Left,Right
2022-03-13 11:49:07.268718,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:49:08.979548,*,,BB4,Left,Right
2022-03-13 11:49:10.925019,,1.9392,Food_retrieval,Left,Right
2022-03-13 11:49:19.273205,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:49:20.905497,*,,BB4,Left,Right
2022-03-13 11:49:22.062503,,1.15,Food_retrieval,Left,Right
2022-03-13 11:49:29.971700,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:49:31.888464,*,,BB4,Left,Right
2022-03-13 11:49:33.169627,,1.2744,Food_retrieval,Left,Right
2022-03-13 11:49:42.528663,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:49:52.251641,*,,BB3,Left,Right
2022-03-13 11:49:53.119303,,862,drink,Left,Right
2022-03-13 11:50:54.949355,4.3556,,Run_log_BB2,Left,Right
2022-03-13 11:50:54.955179,187089,862,exit_drink,Left,Right
2022-03-13 11:50:56.752228,*,,BB4,Left,Right
2022-03-13 11:50:58.414027,,1.655,Food_retrieval,Left,Right
2022-03-13 11:51:45.077789,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:51:48.296384,*,,BB3,Left,Right
2022-03-13 11:51:49.016247,,714,drink,Left,Right
2022-03-13 11:51:59.198800,0.0,,Run_log_BB2,Left,Right
2022-03-13 11:51:59.205465,187136,714,exit_drink,Left,Right
2022-03-13 11:52:09.481099,*,,BB4,Left,Right
2022-03-13 11:52:10.378373,,0.8872,Food_retrieval,Left,Right
2022-03-13 11:52:37.897251,0.0,,Food_log_BB2,Left,Right
2022-03-13 11:52:40.490616,-,,END,Left,Right
2022-03-13 13:21:00.250513,+,,START,Left,Right
2022-03-13 13:21:04.836698,*,,BB2,Left,Right
2022-03-13 13:21:07.071518,*,,BB4,Left,Right
2022-03-13 13:21:08.478205,,1.3972,Food_retrieval,Left,Right
2022-03-13 13:21:26.808850,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:21:28.647058,*,,BB3,Left,Right
2022-03-13 13:21:29.318502,,666,drink,Left,Right
2022-03-13 13:22:08.358824,0.9333,,Run_log_BB2,Left,Right
2022-03-13 13:22:08.364367,219225,666,exit_drink,Left,Right
2022-03-13 13:22:10.085996,*,,BB4,Left,Right
2022-03-13 13:22:11.268,,1.173,Food_retrieval,Left,Right
2022-03-13 13:22:34.945852,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:22:36.610850,*,,BB4,Left,Right
2022-03-13 13:22:37.938519,,1.3185,Food_retrieval,Left,Right
2022-03-13 13:22:55.938471,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:22:57.430835,*,,BB3,Left,Right
2022-03-13 13:22:58.084028,,648,drink,Left,Right
2022-03-13 13:23:07.364814,0.0,,Run_log_BB2,Left,Right
2022-03-13 13:23:07.370329,203549,648,exit_drink,Left,Right
2022-03-13 13:23:10.400365,*,,BB4,Left,Right
2022-03-13 13:23:11.323335,,0.9141,Food_retrieval,Left,Right
2022-03-13 13:23:38.623651,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:23:40.305823,*,,BB4,Left,Right
2022-03-13 13:23:41.330870,,1.0159,Food_retrieval,Left,Right
2022-03-13 13:23:49.394901,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:23:51.014057,*,,BB4,Left,Right
2022-03-13 13:23:52.018978,,0.9963,Food_retrieval,Left,Right
2022-03-13 13:23:58.337441,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:24:00.004034,*,,BB4,Left,Right
2022-03-13 13:24:01.250538,,1.2366,Food_retrieval,Left,Right
2022-03-13 13:24:08.682012,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:24:10.332200,*,,BB4,Left,Right
2022-03-13 13:24:11.474429,,1.1323,Food_retrieval,Left,Right
2022-03-13 13:24:18.537251,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:24:20.328462,*,,BB4,Left,Right
2022-03-13 13:24:21.215176,,0.8772,Food_retrieval,Left,Right
2022-03-13 13:24:39.326294,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:24:40.991904,*,,BB4,Left,Right
2022-03-13 13:24:42.485821,,1.4838,Food_retrieval,Left,Right
2022-03-13 13:24:51.797173,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:24:53.541715,*,,BB4,Left,Right
2022-03-13 13:24:54.492702,,0.9405,Food_retrieval,Left,Right
2022-03-13 13:25:02.834130,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:25:04.547438,*,,BB3,Left,Right
2022-03-13 13:25:05.235855,,683,drink,Left,Right
2022-03-13 13:25:16.643811,0.0,,Run_log_BB2,Left,Right
2022-03-13 13:25:16.649414,219513,683,exit_drink,Left,Right
2022-03-13 13:25:18.599961,*,,BB3,Left,Right
2022-03-13 13:25:19.415930,,810,drink,Left,Right
2022-03-13 13:25:28.952333,0.0,,Run_log_BB2,Left,Right
2022-03-13 13:25:28.957850,214650,810,exit_drink,Left,Right
2022-03-13 13:25:50.417318,*,,BB4,Left,Right
2022-03-13 13:25:51.476114,,1.0495,Food_retrieval,Left,Right
2022-03-13 13:26:02.276693,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:26:08.098466,-,,END,Left,Right
2022-03-13 13:33:46.805260,+,,START,Left,Right
2022-03-13 13:33:49.403618,*,,BB2,Left,Right
2022-03-13 13:33:50.584254,*,,BB4,Left,Right
2022-03-13 13:33:51.704977,,1.1073,Food_retrieval,Left,Right
2022-03-13 13:34:27.452989,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:34:28.898148,*,,BB3,Left,Right
2022-03-13 13:34:29.635757,,732,drink,Left,Right
2022-03-13 13:34:41.744772,0.0,,Run_log_BB2,Left,Right
2022-03-13 13:34:41.750497,227141,732,exit_drink,Left,Right
2022-03-13 13:34:43.132991,*,,BB3,Left,Right
2022-03-13 13:34:43.972046,,833,drink,Left,Right
2022-03-13 13:34:53.680170,0.0,,Run_log_BB2,Left,Right
2022-03-13 13:34:53.685949,215594,833,exit_drink,Left,Right
2022-03-13 13:34:55.107653,*,,BB3,Left,Right
2022-03-13 13:34:55.831869,,719,drink,Left,Right
2022-03-13 13:35:08.680506,0.0,,Run_log_BB2,Left,Right
2022-03-13 13:35:08.686289,223355,719,exit_drink,Left,Right
2022-03-13 13:35:10.295674,*,,BB3,Left,Right
2022-03-13 13:35:11.105148,,804,drink,Left,Right
2022-03-13 13:35:21.053194,0.0,,Run_log_BB2,Left,Right
2022-03-13 13:35:21.058953,204865,804,exit_drink,Left,Right
2022-03-13 13:35:22.387744,*,,BB3,Left,Right
2022-03-13 13:35:23.064115,,671,drink,Left,Right
2022-03-13 13:35:32.883456,0.0,,Run_log_BB2,Left,Right
2022-03-13 13:35:32.889177,266071,671,exit_drink,Left,Right
2022-03-13 13:35:34.321370,*,,BB3,Left,Right
2022-03-13 13:35:35.084188,,757,drink,Left,Right
2022-03-13 13:35:43.403932,0.0,,Run_log_BB2,Left,Right
2022-03-13 13:35:43.409722,210845,757,exit_drink,Left,Right
2022-03-13 13:35:44.862892,*,,BB3,Left,Right
2022-03-13 13:35:45.611959,,744,drink,Left,Right
2022-03-13 13:35:54.660582,0.0,,Run_log_BB2,Left,Right
2022-03-13 13:35:54.666347,219086,744,exit_drink,Left,Right
2022-03-13 13:35:56.310772,*,,BB3,Left,Right
2022-03-13 13:35:57.029126,,712,drink,Left,Right
2022-03-13 13:36:04.963285,0.0,,Run_log_BB2,Left,Right
2022-03-13 13:36:04.969702,224346,712,exit_drink,Left,Right
2022-03-13 13:36:06.732211,*,,BB4,Left,Right
2022-03-13 13:36:07.695258,,0.954,Food_retrieval,Left,Right
2022-03-13 13:37:22.636056,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:37:24.340311,*,,BB4,Left,Right
2022-03-13 13:37:25.176236,,0.8261,Food_retrieval,Left,Right
2022-03-13 13:37:52.580473,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:37:54.313064,*,,BB4,Left,Right
2022-03-13 13:37:55.647960,,1.3265,Food_retrieval,Left,Right
2022-03-13 13:38:06.593938,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:38:08.341098,*,,BB4,Left,Right
2022-03-13 13:38:09.683925,,1.3338,Food_retrieval,Left,Right
2022-03-13 13:38:17.713064,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:38:19.428768,*,,BB4,Left,Right
2022-03-13 13:38:20.551248,,1.1136,Food_retrieval,Left,Right
2022-03-13 13:38:27.771084,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:38:29.486270,*,,BB4,Left,Right
2022-03-13 13:38:31.022198,,1.5264,Food_retrieval,Left,Right
2022-03-13 13:38:40.385527,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:38:42.179014,*,,BB4,Left,Right
2022-03-13 13:38:43.184313,,0.9964,Food_retrieval,Left,Right
2022-03-13 13:38:52.175902,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:38:54.016916,*,,BB4,Left,Right
2022-03-13 13:38:55.175847,,1.1498,Food_retrieval,Left,Right
2022-03-13 13:39:09.610310,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:39:12.097502,*,,BB4,Left,Right
2022-03-13 13:39:13.270563,,1.164,Food_retrieval,Left,Right
2022-03-13 13:39:20.953154,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:39:22.699174,*,,BB4,Left,Right
2022-03-13 13:39:23.643035,,0.9347,Food_retrieval,Left,Right
2022-03-13 13:39:30.830199,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:39:32.528629,*,,BB4,Left,Right
2022-03-13 13:39:33.917411,,1.3794,Food_retrieval,Left,Right
2022-03-13 13:39:40.012789,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:39:41.994235,*,,BB4,Left,Right
2022-03-13 13:39:43.127538,,1.1243,Food_retrieval,Left,Right
2022-03-13 13:39:49.696614,0.0,,Food_log_BB2,Left,Right
2022-03-13 13:39:51.646372,*,,BB3,Left,Right
2022-03-13 13:39:52.461064,,809,drink,Left,Right
2022-03-13 13:40:35.902365,1.6667,,Run_log_BB2,Left,Right
2022-03-13 13:40:35.907936,227753,809,exit_drink,Left,Right
2022-03-13 13:40:38.008201,-,,END,Left,Right
2022-03-13 14:27:12.240226,+,,START,Left,Right
2022-03-13 14:27:15.001204,*,,BB2,Left,Right
2022-03-13 14:27:16.654265,*,,BB4,Left,Right
2022-03-13 14:27:17.523878,,0.8623,Food_retrieval,Left,Right
2022-03-13 14:27:48.926973,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:27:50.717910,*,,BB4,Left,Right
2022-03-13 14:27:51.744524,,1.013,Food_retrieval,Left,Right
2022-03-13 14:27:59.001049,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:28:00.618884,*,,BB3,Left,Right
2022-03-13 14:28:01.339295,,714,drink,Left,Right
2022-03-13 14:28:14.717741,0.0,,Run_log_BB2,Left,Right
2022-03-13 14:28:14.724723,176144,714,exit_drink,Left,Right
2022-03-13 14:28:16.938108,*,,BB4,Left,Right
2022-03-13 14:28:18.661062,,1.7074,Food_retrieval,Left,Right
2022-03-13 14:28:31.673902,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:28:33.655948,*,,BB4,Left,Right
2022-03-13 14:28:34.609789,,0.9439,Food_retrieval,Left,Right
2022-03-13 14:28:43.550818,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:28:50.290291,*,,BB4,Left,Right
2022-03-13 14:28:51.506659,,1.2072,Food_retrieval,Left,Right
2022-03-13 14:29:02.104154,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:29:03.769479,*,,BB4,Left,Right
2022-03-13 14:29:04.656835,,0.8781,Food_retrieval,Left,Right
2022-03-13 14:29:11.028195,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:29:12.772360,*,,BB4,Left,Right
2022-03-13 14:29:14.532383,,1.7508,Food_retrieval,Left,Right
2022-03-13 14:29:21.796502,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:29:24.785680,*,,BB3,Left,Right
2022-03-13 14:29:25.567590,,777,drink,Left,Right
2022-03-13 14:30:04.072255,0.0,,Run_log_BB2,Left,Right
2022-03-13 14:30:04.078688,198949,777,exit_drink,Left,Right
2022-03-13 14:30:06.888276,*,,BB4,Left,Right
2022-03-13 14:30:08.057230,,1.159,Food_retrieval,Left,Right
2022-03-13 14:30:55.007088,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:30:56.845736,*,,BB4,Left,Right
2022-03-13 14:30:57.954884,,1.0994,Food_retrieval,Left,Right
2022-03-13 14:31:09.115313,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:31:10.796084,*,,BB4,Left,Right
2022-03-13 14:31:11.866853,,1.0614,Food_retrieval,Left,Right
2022-03-13 14:31:20.590827,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:31:22.413490,*,,BB4,Left,Right
2022-03-13 14:31:23.578552,,1.1559,Food_retrieval,Left,Right
2022-03-13 14:31:30.759338,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:31:32.550180,*,,BB4,Left,Right
2022-03-13 14:31:34.056971,,1.4973,Food_retrieval,Left,Right
2022-03-13 14:31:44.991674,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:31:47.286787,*,,BB4,Left,Right
2022-03-13 14:31:48.360939,,1.0648,Food_retrieval,Left,Right
2022-03-13 14:31:55.648498,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:31:57.644705,*,,BB3,Left,Right
2022-03-13 14:31:58.506212,,855,drink,Left,Right
2022-03-13 14:32:17.072217,0.0,,Run_log_BB2,Left,Right
2022-03-13 14:32:17.078465,237087,855,exit_drink,Left,Right
2022-03-13 14:32:19.495218,*,,BB3,Left,Right
2022-03-13 14:32:20.461069,,955,drink,Left,Right
2022-03-13 14:32:30.340771,0.0,,Run_log_BB2,Left,Right
2022-03-13 14:32:30.346948,211476,955,exit_drink,Left,Right
2022-03-13 14:32:32.020290,*,,BB3,Left,Right
2022-03-13 14:32:32.828052,,801,drink,Left,Right
2022-03-13 14:32:41.453609,0.0,,Run_log_BB2,Left,Right
2022-03-13 14:32:41.459491,212112,801,exit_drink,Left,Right
2022-03-13 14:32:43.026038,*,,BB3,Left,Right
2022-03-13 14:32:43.947137,,915,drink,Left,Right
2022-03-13 14:32:52.797967,0.0,,Run_log_BB2,Left,Right
2022-03-13 14:32:52.805358,218770,915,exit_drink,Left,Right
2022-03-13 14:32:55.764384,*,,BB4,Left,Right
2022-03-13 14:32:57.644921,,1.8511,Food_retrieval,Left,Right
2022-03-13 14:33:35.984140,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:33:37.860037,*,,BB4,Left,Right
2022-03-13 14:33:39.167872,,1.2971,Food_retrieval,Left,Right
2022-03-13 14:34:37.581998,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:34:50.138735,*,,BB4,Left,Right
2022-03-13 14:34:51.212429,,1.0647,Food_retrieval,Left,Right
2022-03-13 14:35:10.373498,0.0,,Food_log_BB2,Left,Right
2022-03-13 14:35:21.462835,-,,END,Left,Right
2022-03-13 15:02:53.693865,+,,START,Left,Right
2022-03-13 15:02:56.441888,*,,BB2,Left,Right
2022-03-13 15:02:57.638370,*,,BB4,Left,Right
2022-03-13 15:02:58.811533,,1.1636,Food_retrieval,Left,Right
2022-03-13 15:03:14.113697,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:03:16.282768,*,,BB4,Left,Right
2022-03-13 15:03:17.259382,,0.9651,Food_retrieval,Left,Right
2022-03-13 15:03:23.005655,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:03:24.670474,*,,BB4,Left,Right
2022-03-13 15:03:25.720397,,1.0395,Food_retrieval,Left,Right
2022-03-13 15:03:53.042007,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:03:54.691624,*,,BB4,Left,Right
2022-03-13 15:03:55.905765,,1.2049,Food_retrieval,Left,Right
2022-03-13 15:04:10.096478,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:04:11.730298,*,,BB4,Left,Right
2022-03-13 15:04:13.020977,,1.2818,Food_retrieval,Left,Right
2022-03-13 15:04:20.502146,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:04:22.041926,*,,BB3,Left,Right
2022-03-13 15:04:22.732821,,685,drink,Left,Right
2022-03-13 15:04:48.601260,0.0889,,Run_log_BB2,Left,Right
2022-03-13 15:04:48.606804,213689,685,exit_drink,Left,Right
2022-03-13 15:04:51.859612,*,,BB4,Left,Right
2022-03-13 15:04:53.081767,,1.213,Food_retrieval,Left,Right
2022-03-13 15:05:06.684209,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:05:17.678623,-,,END,Left,Right
2022-03-13 15:05:47.359781,[''],"['WOspont cage2 quad with previous start 11:37 lights 2132/0932, lick thresh 300, 120s wheel access 0.1s water is 10ul 1 pellet participants 38723977393 ,38723977500, 38723977309']",end session,['11:15'],
2022-03-13 15:30:50.156780,120,0.1,begin session,Left,Right
2022-03-13 15:31:26.801344,+,,START,Left,Right
2022-03-13 15:31:29.964229,*,,BB2,Left,Right
2022-03-13 15:31:32.250465,*,,BB4,Left,Right
2022-03-13 15:31:59.747507,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:32:01.277675,*,,BB3,Left,Right
2022-03-13 15:32:01.283275,,0,drink,Left,Right
2022-03-13 15:32:12.116821,0.0,,Run_log_BB2,Left,Right
2022-03-13 15:32:12.122649,953112,0,exit_drink,Left,Right
2022-03-13 15:32:14.320546,*,,BB4,Left,Right
2022-03-13 15:33:04.467503,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:33:07.482354,*,,BB3,Left,Right
2022-03-13 15:33:07.488040,,0,drink,Left,Right
2022-03-13 15:33:42.187058,0.2222,,Run_log_BB2,Left,Right
2022-03-13 15:33:42.193164,3099638,0,exit_drink,Left,Right
2022-03-13 15:33:43.859755,*,,BB4,Left,Right
2022-03-13 15:35:21.346828,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:35:23.195384,*,,BB4,Left,Right
2022-03-13 15:36:22.134064,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:36:23.661260,*,,BB3,Left,Right
2022-03-13 15:36:23.666714,,0,drink,Left,Right
2022-03-13 15:36:51.740579,1.0444,,Run_log_BB2,Left,Right
2022-03-13 15:36:51.747342,2515541,0,exit_drink,Left,Right
2022-03-13 15:36:53.859206,-,,END,Left,Right
2022-03-13 15:48:46.969379,+,,START,Left,Right
2022-03-13 15:48:49.643282,*,,BB2,Left,Right
2022-03-13 15:48:50.782124,*,,BB4,Left,Right
2022-03-13 15:49:09.466546,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:49:11.180860,*,,BB3,Left,Right
2022-03-13 15:49:12.252605,,1067,drink,Left,Right
2022-03-13 15:49:34.974443,0.0,,Run_log_BB2,Left,Right
2022-03-13 15:49:34.980206,747308,1067,exit_drink,Left,Right
2022-03-13 15:49:36.955519,*,,BB4,Left,Right
2022-03-13 15:50:12.922612,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:50:16.032889,*,,BB4,Left,Right
2022-03-13 15:51:01.030374,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:51:03.191294,*,,BB3,Left,Right
2022-03-13 15:51:03.939278,,742,drink,Left,Right
2022-03-13 15:51:22.756668,0.0,,Run_log_BB2,Left,Right
2022-03-13 15:51:22.762382,360124,742,exit_drink,Left,Right
2022-03-13 15:51:24.818468,*,,BB4,Left,Right
2022-03-13 15:51:35.605356,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:51:37.241158,*,,BB4,Left,Right
2022-03-13 15:51:47.660492,0.0,,Food_log_BB2,Left,Right
2022-03-13 15:51:49.134037,*,,BB3,Left,Right
2022-03-13 15:51:49.759262,,619,drink,Left,Right
2022-03-13 15:51:58.236561,0.0,,Run_log_BB2,Left,Right
2022-03-13 15:51:58.242283,304239,619,exit_drink,Left,Right
2022-03-13 15:51:59.737839,*,,BB3,Left,Right
